rebalance_frequency,signal_date,entry_date,factor,symbol,factor_value,selected_count,eligible_universe_count,capacity_at_5pct_adv_rmb
monthly,2024-08-30,2024-09-02,market_composite,180401,0.625,8,36,3033161.94
monthly,2024-08-30,2024-09-02,market_composite,180801,0.625,8,36,3033161.94
monthly,2024-08-30,2024-09-02,market_composite,180201,0.6145833333333333,8,36,3033161.94
monthly,2024-08-30,2024-09-02,market_composite,508066,0.6076388888888888,8,36,3033161.94
monthly,2024-09-30,2024-10-08,momentum_20d,508007,0.02023086992740697,8,36,1663617.79562
monthly,2024-09-30,2024-10-08,momentum_20d,508009,0.01366662773040539,8,36,1663617.79562
monthly,2024-09-30,2024-10-08,momentum_20d,508027,0.008527131782945618,8,36,1663617.79562
monthly,2024-09-30,2024-10-08,momentum_20d,180602,0.0065727699530517825,8,36,1663617.79562
monthly,2024-09-30,2024-10-08,momentum_20d,508008,0.0050457858344235,8,36,1663617.79562
monthly,2024-09-30,2024-10-08,momentum_20d,508018,0.0049330514446792595,8,36,1663617.79562
monthly,2024-09-30,2024-10-08,momentum_20d,180101,0.00443655723158809,8,36,1663617.79562
monthly,2024-09-30,2024-10-08,momentum_20d,180102,0.0018509949097640366,8,36,1663617.79562
monthly,2024-09-30,2024-10-08,momentum_60d,180101,0.09636803874092004,8,36,1019769.7800000001
monthly,2024-09-30,2024-10-08,momentum_60d,508011,0.07739938080495357,8,36,1019769.7800000001
monthly,2024-09-30,2024-10-08,momentum_60d,508007,0.07175896987123398,8,36,1019769.7800000001
monthly,2024-09-30,2024-10-08,momentum_60d,508068,0.06944444444444442,8,36,1019769.7800000001
monthly,2024-09-30,2024-10-08,momentum_60d,508027,0.06348773841961863,8,36,1019769.7800000001
monthly,2024-09-30,2024-10-08,momentum_60d,180601,0.05757052389176742,8,36,1019769.7800000001
monthly,2024-09-30,2024-10-08,momentum_60d,508058,0.057230769230769196,8,36,1019769.7800000001
monthly,2024-09-30,2024-10-08,momentum_60d,508008,0.053064421382416294,8,36,1019769.7800000001
monthly,2024-09-30,2024-10-08,short_term_reversal_5d,508026,0.017821212992239266,8,36,1057029.7011999998
monthly,2024-09-30,2024-10-08,short_term_reversal_5d,180401,0.017318222335413247,8,36,1057029.7011999998
monthly,2024-09-30,2024-10-08,short_term_reversal_5d,508006,0.012063492063491998,8,36,1057029.7011999998
monthly,2024-09-30,2024-10-08,short_term_reversal_5d,180801,0.00956512067623183,8,36,1057029.7011999998
monthly,2024-09-30,2024-10-08,short_term_reversal_5d,508033,0.00906258850184083,8,36,1057029.7011999998
monthly,2024-09-30,2024-10-08,short_term_reversal_5d,508066,0.007365202890494693,8,36,1057029.7011999998
monthly,2024-09-30,2024-10-08,short_term_reversal_5d,180103,0.004931714719271563,8,36,1057029.7011999998
monthly,2024-09-30,2024-10-08,short_term_reversal_5d,508019,0.004473363155754417,8,36,1057029.7011999998
monthly,2024-09-30,2024-10-08,liquidity_20d,508018,16.58533730696516,8,36,4782235.84
monthly,2024-09-30,2024-10-08,liquidity_20d,508028,16.563381122521786,8,36,4782235.84
monthly,2024-09-30,2024-10-08,liquidity_20d,508027,16.53103529830233,8,36,4782235.84
monthly,2024-09-30,2024-10-08,liquidity_20d,508009,16.394591602645527,8,36,4782235.84
monthly,2024-09-30,2024-10-08,liquidity_20d,508008,16.37523951280473,8,36,4782235.84
monthly,2024-09-30,2024-10-08,liquidity_20d,508006,16.33841635378205,8,36,4782235.84
monthly,2024-09-30,2024-10-08,liquidity_20d,508096,16.30172043734623,8,36,4782235.84
monthly,2024-09-30,2024-10-08,liquidity_20d,508088,16.296709475935327,8,36,4782235.84
monthly,2024-09-30,2024-10-08,low_illiquidity_20d,508018,-0.016768736196467994,8,36,3516269.6607000004
monthly,2024-09-30,2024-10-08,low_illiquidity_20d,508096,-0.028082306020057367,8,36,3516269.6607000004
monthly,2024-09-30,2024-10-08,low_illiquidity_20d,180401,-0.02959399648542176,8,36,3516269.6607000004
monthly,2024-09-30,2024-10-08,low_illiquidity_20d,180801,-0.030479064718449318,8,36,3516269.6607000004
monthly,2024-09-30,2024-10-08,low_illiquidity_20d,508028,-0.032076558774853305,8,36,3516269.6607000004
monthly,2024-09-30,2024-10-08,low_illiquidity_20d,180201,-0.036134597542719984,8,36,3516269.6607000004
monthly,2024-09-30,2024-10-08,low_illiquidity_20d,508001,-0.03671703524307736,8,36,3516269.6607000004
monthly,2024-09-30,2024-10-08,low_illiquidity_20d,508056,-0.03823124886476921,8,36,3516269.6607000004
monthly,2024-09-30,2024-10-08,low_volatility_20d,508066,-0.036968402312332865,8,36,1211220.8588400001
monthly,2024-09-30,2024-10-08,low_volatility_20d,508096,-0.040640961991624716,8,36,1211220.8588400001
monthly,2024-09-30,2024-10-08,low_volatility_20d,180202,-0.05189528674910671,8,36,1211220.8588400001
monthly,2024-09-30,2024-10-08,low_volatility_20d,180801,-0.05923112650086689,8,36,1211220.8588400001
monthly,2024-09-30,2024-10-08,low_volatility_20d,180401,-0.06309761689581188,8,36,1211220.8588400001
monthly,2024-09-30,2024-10-08,low_volatility_20d,180201,-0.06541798453877926,8,36,1211220.8588400001
monthly,2024-09-30,2024-10-08,low_volatility_20d,508000,-0.06689311073267494,8,36,1211220.8588400001
monthly,2024-09-30,2024-10-08,low_volatility_20d,508028,-0.06850447934051941,8,36,1211220.8588400001
monthly,2024-09-30,2024-10-08,market_composite,180801,0.7499999999999999,8,36,2380974.4600000004
monthly,2024-09-30,2024-10-08,market_composite,508066,0.7291666666666667,8,36,2380974.4600000004
monthly,2024-09-30,2024-10-08,market_composite,508096,0.7152777777777778,8,36,2380974.4600000004
monthly,2024-09-30,2024-10-08,market_composite,180401,0.6979166666666666,8,36,2380974.4600000004
monthly,2024-09-30,2024-10-08,market_composite,508088,0.6701388888888888,8,36,2380974.4600000004
monthly,2024-09-30,2024-10-08,market_composite,508000,0.65625,8,36,2380974.4600000004
monthly,2024-09-30,2024-10-08,market_composite,508007,0.642361111111111,8,36,2380974.4600000004
monthly,2024-09-30,2024-10-08,market_composite,180201,0.6388888888888888,8,36,2380974.4600000004
monthly,2024-10-31,2024-11-01,momentum_20d,180601,0.028813787531978052,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_20d,508099,0.02742002492729534,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_20d,508009,0.012105692003259394,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_20d,508033,0.011119030648610195,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_20d,180602,0.010578718108276375,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_20d,508096,0.009432401125268886,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_20d,508007,0.007938334100322075,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_20d,508018,0.004308797127468678,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_60d,180601,0.09737182249030596,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_60d,508007,0.06542624346345605,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_60d,508011,0.044926993635342694,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_60d,508019,0.03384872544922701,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_60d,508000,0.027426921688920913,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_60d,508089,0.022316684378320906,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_60d,508088,0.021803182086034045,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,momentum_60d,180602,0.021704938659956152,8,38,1143844.24166
monthly,2024-10-31,2024-11-01,short_term_reversal_5d,180801,0.018627561997508812,8,38,1062517.7545800002
monthly,2024-10-31,2024-11-01,short_term_reversal_5d,180102,0.018072289156626398,8,38,1062517.7545800002
monthly,2024-10-31,2024-11-01,short_term_reversal_5d,508077,0.0157624633431086,8,38,1062517.7545800002
monthly,2024-10-31,2024-11-01,short_term_reversal_5d,508058,0.013710879284649757,8,38,1062517.7545800002
monthly,2024-10-31,2024-11-01,short_term_reversal_5d,180101,0.011120996441281283,8,38,1062517.7545800002
monthly,2024-10-31,2024-11-01,short_term_reversal_5d,508027,0.009338521400778177,8,38,1062517.7545800002
monthly,2024-10-31,2024-11-01,short_term_reversal_5d,180103,0.008000000000000007,8,38,1062517.7545800002
monthly,2024-10-31,2024-11-01,short_term_reversal_5d,508068,0.006896551724137945,8,38,1062517.7545800002
monthly,2024-10-31,2024-11-01,liquidity_20d,508018,17.175018125951702,8,38,5618396.0600000005
monthly,2024-10-31,2024-11-01,liquidity_20d,508009,16.85064146393913,8,38,5618396.0600000005
monthly,2024-10-31,2024-11-01,liquidity_20d,180401,16.77907862283185,8,38,5618396.0600000005
monthly,2024-10-31,2024-11-01,liquidity_20d,508008,16.695544800727777,8,38,5618396.0600000005
monthly,2024-10-31,2024-11-01,liquidity_20d,508021,16.68180416937765,8,38,5618396.0600000005
monthly,2024-10-31,2024-11-01,liquidity_20d,508088,16.56121642124306,8,38,5618396.0600000005
monthly,2024-10-31,2024-11-01,liquidity_20d,508001,16.460042051963985,8,38,5618396.0600000005
monthly,2024-10-31,2024-11-01,liquidity_20d,508028,16.457847514433592,8,38,5618396.0600000005
monthly,2024-10-31,2024-11-01,low_illiquidity_20d,508018,-0.015222060789055617,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,low_illiquidity_20d,508009,-0.015346843576883212,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,low_illiquidity_20d,180401,-0.016311165821857175,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,low_illiquidity_20d,508056,-0.017605916161799188,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,low_illiquidity_20d,508001,-0.022861738831698585,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,low_illiquidity_20d,180801,-0.02774739119448197,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,low_illiquidity_20d,508096,-0.029705611265092923,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,low_illiquidity_20d,508028,-0.030668699310266508,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,low_volatility_20d,508028,-0.048269479881742246,8,38,869017.9800000001
monthly,2024-10-31,2024-11-01,low_volatility_20d,508056,-0.04914915446651419,8,38,869017.9800000001
monthly,2024-10-31,2024-11-01,low_volatility_20d,508009,-0.05062262691774409,8,38,869017.9800000001
monthly,2024-10-31,2024-11-01,low_volatility_20d,508001,-0.054719547260226924,8,38,869017.9800000001
monthly,2024-10-31,2024-11-01,low_volatility_20d,180801,-0.057714544830364714,8,38,869017.9800000001
monthly,2024-10-31,2024-11-01,low_volatility_20d,508086,-0.0579397800841194,8,38,869017.9800000001
monthly,2024-10-31,2024-11-01,low_volatility_20d,508096,-0.057975627048082096,8,38,869017.9800000001
monthly,2024-10-31,2024-11-01,low_volatility_20d,180602,-0.059613298254336,8,38,869017.9800000001
monthly,2024-10-31,2024-11-01,market_composite,508009,0.8519736842105263,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,market_composite,508056,0.7763157894736843,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,market_composite,180801,0.7171052631578948,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,market_composite,508001,0.700657894736842,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,market_composite,508096,0.700657894736842,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,market_composite,508028,0.6611842105263158,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,market_composite,508066,0.6414473684210527,8,38,4488911.14398
monthly,2024-10-31,2024-11-01,market_composite,508018,0.6348684210526316,8,38,4488911.14398
monthly,2024-11-29,2024-12-02,momentum_20d,508058,0.048692515779982015,8,40,864592.46
monthly,2024-11-29,2024-12-02,momentum_20d,180501,0.048431105047748835,8,40,864592.46
monthly,2024-11-29,2024-12-02,momentum_20d,508031,0.04802431610942248,8,40,864592.46
monthly,2024-11-29,2024-12-02,momentum_20d,508077,0.039685511044552646,8,40,864592.46
monthly,2024-11-29,2024-12-02,momentum_20d,508026,0.03487358326068013,8,40,864592.46
monthly,2024-11-29,2024-12-02,momentum_20d,508015,0.033862151713104804,8,40,864592.46
monthly,2024-11-29,2024-12-02,momentum_20d,180401,0.027263240281763634,8,40,864592.46
monthly,2024-11-29,2024-12-02,momentum_20d,508017,0.026575550493546096,8,40,864592.46
monthly,2024-11-29,2024-12-02,momentum_60d,508007,0.05475538626354015,8,40,1029343.4199999999
monthly,2024-11-29,2024-12-02,momentum_60d,508015,0.01865230526730577,8,40,1029343.4199999999
monthly,2024-11-29,2024-12-02,momentum_60d,180601,0.011400214592274693,8,40,1029343.4199999999
monthly,2024-11-29,2024-12-02,momentum_60d,508089,0.009557448576771321,8,40,1029343.4199999999
monthly,2024-11-29,2024-12-02,momentum_60d,180602,0.007810059356451182,8,40,1029343.4199999999
monthly,2024-11-29,2024-12-02,momentum_60d,508026,0.00707013574660631,8,40,1029343.4199999999
monthly,2024-11-29,2024-12-02,momentum_60d,508009,0.006524525224280486,8,40,1029343.4199999999
monthly,2024-11-29,2024-12-02,momentum_60d,508096,0.005809671876278566,8,40,1029343.4199999999
monthly,2024-11-29,2024-12-02,short_term_reversal_5d,180302,0.035279294414111595,8,40,729651.2799200001
monthly,2024-11-29,2024-12-02,short_term_reversal_5d,508099,0.023728813559322104,8,40,729651.2799200001
monthly,2024-11-29,2024-12-02,short_term_reversal_5d,508066,0.014341409078251321,8,40,729651.2799200001
monthly,2024-11-29,2024-12-02,short_term_reversal_5d,180101,0.012758468983721905,8,40,729651.2799200001
monthly,2024-11-29,2024-12-02,short_term_reversal_5d,180103,0.012699713232281695,8,40,729651.2799200001
monthly,2024-11-29,2024-12-02,short_term_reversal_5d,508056,0.01193255512321656,8,40,729651.2799200001
monthly,2024-11-29,2024-12-02,short_term_reversal_5d,508027,0.010863804981452008,8,40,729651.2799200001
monthly,2024-11-29,2024-12-02,short_term_reversal_5d,508089,0.007354443309499414,8,40,729651.2799200001
monthly,2024-11-29,2024-12-02,liquidity_20d,508018,17.442843778911595,8,40,5844737.58
monthly,2024-11-29,2024-12-02,liquidity_20d,180401,16.90413459182036,8,40,5844737.58
monthly,2024-11-29,2024-12-02,liquidity_20d,508088,16.726929193266106,8,40,5844737.58
monthly,2024-11-29,2024-12-02,liquidity_20d,508021,16.7229373866748,8,40,5844737.58
monthly,2024-11-29,2024-12-02,liquidity_20d,508028,16.71118340688299,8,40,5844737.58
monthly,2024-11-29,2024-12-02,liquidity_20d,508009,16.651713214863562,8,40,5844737.58
monthly,2024-11-29,2024-12-02,liquidity_20d,508056,16.520026661493883,8,40,5844737.58
monthly,2024-11-29,2024-12-02,liquidity_20d,508027,16.497342987261856,8,40,5844737.58
monthly,2024-11-29,2024-12-02,low_illiquidity_20d,508018,-0.008543900595361876,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,low_illiquidity_20d,508028,-0.009137920576954669,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,low_illiquidity_20d,180401,-0.011350415003436008,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,low_illiquidity_20d,508001,-0.012663743698295657,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,low_illiquidity_20d,508009,-0.01313282486169264,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,low_illiquidity_20d,508008,-0.01571323589089397,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,low_illiquidity_20d,508027,-0.018662836664418987,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,low_illiquidity_20d,508096,-0.02059198735489543,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,low_volatility_20d,508096,-0.029200841293099567,8,40,1935846.1810999997
monthly,2024-11-29,2024-12-02,low_volatility_20d,508028,-0.031124005231882246,8,40,1935846.1810999997
monthly,2024-11-29,2024-12-02,low_volatility_20d,180202,-0.03131137822363193,8,40,1935846.1810999997
monthly,2024-11-29,2024-12-02,low_volatility_20d,508008,-0.03233206982442543,8,40,1935846.1810999997
monthly,2024-11-29,2024-12-02,low_volatility_20d,508056,-0.033561865601502025,8,40,1935846.1810999997
monthly,2024-11-29,2024-12-02,low_volatility_20d,508000,-0.03414845061397699,8,40,1935846.1810999997
monthly,2024-11-29,2024-12-02,low_volatility_20d,508009,-0.038926145622398885,8,40,1935846.1810999997
monthly,2024-11-29,2024-12-02,low_volatility_20d,508001,-0.03933494045405444,8,40,1935846.1810999997
monthly,2024-11-29,2024-12-02,market_composite,508096,0.7375,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,market_composite,508028,0.709375,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,market_composite,508009,0.6906249999999999,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,market_composite,508027,0.6875,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,market_composite,180401,0.6781250000000001,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,market_composite,508018,0.671875,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,market_composite,508066,0.665625,8,40,3865327.3000000003
monthly,2024-11-29,2024-12-02,market_composite,508008,0.65625,8,40,3865327.3000000003
monthly,2024-12-31,2025-01-02,momentum_20d,508098,0.14355400696864118,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_20d,180501,0.131621187800963,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_20d,180601,0.11951725927848433,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_20d,508068,0.11704009433962281,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_20d,508058,0.10959294050668955,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_20d,508026,0.10901001112347042,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_20d,180103,0.10606703436571907,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_20d,508077,0.10404829545454541,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_20d,508005,0.10343567251461994,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_60d,180601,0.17406096897114876,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_60d,508026,0.17259629520729214,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_60d,180501,0.15573770491803285,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_60d,508058,0.14714537963507945,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_60d,508068,0.13307416267942584,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_60d,508098,0.12166780587833204,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_60d,508089,0.10342666109485998,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_60d,508005,0.09981785063752269,9,42,977804.1675
monthly,2024-12-31,2025-01-02,momentum_60d,508017,0.09954751131221706,9,42,977804.1675
monthly,2024-12-31,2025-01-02,short_term_reversal_5d,508089,0.02600516414607157,9,42,1010207.3400000001
monthly,2024-12-31,2025-01-02,short_term_reversal_5d,508031,0.023853697323085177,9,42,1010207.3400000001
monthly,2024-12-31,2025-01-02,short_term_reversal_5d,508006,0.014198782961460377,9,42,1010207.3400000001
monthly,2024-12-31,2025-01-02,short_term_reversal_5d,508028,0.011919053335620045,9,42,1010207.3400000001
monthly,2024-12-31,2025-01-02,short_term_reversal_5d,180801,0.009249624234015319,9,42,1010207.3400000001
monthly,2024-12-31,2025-01-02,short_term_reversal_5d,508007,0.00868290482634193,9,42,1010207.3400000001
monthly,2024-12-31,2025-01-02,short_term_reversal_5d,508018,0.006216696269982225,9,42,1010207.3400000001
monthly,2024-12-31,2025-01-02,short_term_reversal_5d,508066,-0.0,9,42,1010207.3400000001
monthly,2024-12-31,2025-01-02,short_term_reversal_5d,508086,-0.0,9,42,1010207.3400000001
monthly,2024-12-31,2025-01-02,liquidity_20d,508018,17.047772998928657,9,42,6942114.892980001
monthly,2024-12-31,2025-01-02,liquidity_20d,508088,16.85809227322734,9,42,6942114.892980001
monthly,2024-12-31,2025-01-02,liquidity_20d,508028,16.857543014923642,9,42,6942114.892980001
monthly,2024-12-31,2025-01-02,liquidity_20d,508021,16.7815711411801,9,42,6942114.892980001
monthly,2024-12-31,2025-01-02,liquidity_20d,508009,16.74254227176836,9,42,6942114.892980001
monthly,2024-12-31,2025-01-02,liquidity_20d,508058,16.70880666356235,9,42,6942114.892980001
