symbol,period_end,publication_date,metric,value,unit,source_url,document_type,verification_status,raw_text
180301,2025-06-30,2025-07-18,distributable_amount_quarter,24199646.89,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-17/f7053c53-862d-4cf8-af8f-f86772dc8b42.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 24,199,646.89，单位可供分配金额 0.0254"
180301,2025-06-30,2025-07-18,fund_shares,953629628.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-17/f7053c53-862d-4cf8-af8f-f86772dc8b42.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 24,199,646.89，单位可供分配金额 0.0254"
180301,2025-09-30,2025-10-28,distributable_amount_per_unit_quarter,0.0248,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-28/24c3b580-8ad4-4227-9b7f-b7226f67687b.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 23,623,246.94，单位可供分配金额 0.0248"
180301,2025-09-30,2025-10-28,distributable_amount_quarter,23623246.94,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-28/24c3b580-8ad4-4227-9b7f-b7226f67687b.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 23,623,246.94，单位可供分配金额 0.0248"
180301,2025-09-30,2025-10-28,fund_shares,953629628.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-28/24c3b580-8ad4-4227-9b7f-b7226f67687b.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 23,623,246.94，单位可供分配金额 0.0248"
180301,2025-12-31,2026-01-22,distributable_amount_per_unit_quarter,0.0222,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-22/0c6409cd-e594-4ccf-8eab-4725545f9759.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 21,161,865.05，单位可供分配金额 0.0222"
180301,2025-12-31,2026-01-22,distributable_amount_quarter,21161865.05,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-22/0c6409cd-e594-4ccf-8eab-4725545f9759.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 21,161,865.05，单位可供分配金额 0.0222"
180301,2025-12-31,2026-01-22,fund_shares,953629628.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-22/0c6409cd-e594-4ccf-8eab-4725545f9759.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 21,161,865.05，单位可供分配金额 0.0222"
180301,2025-12-31,2026-03-31,nav_per_unit,2.0835,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/67a77f9f-3c13-4e1c-b803-15acecd1912a.PDF,annual_report,machine_extracted_official_pdf,报告截止日 2025-12-31，基金份额净值 2.0835 元
180301,2026-03-31,2026-04-21,distributable_amount_per_unit_quarter,0.0226,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/33b4e72c-3e28-4b27-866b-b9ea97a1ecb7.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 21,550,260.77，单位可供分配金额 0.0226"
180301,2026-03-31,2026-04-21,distributable_amount_quarter,21550260.77,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/33b4e72c-3e28-4b27-866b-b9ea97a1ecb7.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 21,550,260.77，单位可供分配金额 0.0226"
180301,2026-03-31,2026-04-21,fund_shares,953629628.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/33b4e72c-3e28-4b27-866b-b9ea97a1ecb7.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 21,550,260.77，单位可供分配金额 0.0226"
180301,2026-06-30,2026-07-21,distributable_amount_per_unit_quarter,0.0216,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-21/07522a94-dc7a-46f6-b694-51f76af36494.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 20,612,970.04，单位可供分配金额 0.0216"
180301,2026-06-30,2026-07-21,distributable_amount_quarter,20612970.04,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-21/07522a94-dc7a-46f6-b694-51f76af36494.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 20,612,970.04，单位可供分配金额 0.0216"
180301,2026-06-30,2026-07-21,fund_shares,953629628.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-21/07522a94-dc7a-46f6-b694-51f76af36494.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 953,629,628.00 份；本期可供分配金额 20,612,970.04，单位可供分配金额 0.0216"
180401,2022-12-31,2023-03-30,nav_per_unit,6.4801,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2023-03-29/7d9113f0-8374-47dd-a63d-815c82857ccb.PDF,annual_report,machine_extracted_official_pdf,报告截止日 2022-12-31，基金份额净值 6.4801 元
180401,2023-03-31,2023-04-21,distributable_amount_per_unit_quarter,0.0631,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2023-04-20/13cffc1a-2278-4c52-a96f-f275cf7c2436.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 37,832,746.33，单位可供分配金额 0.0631"
180401,2023-03-31,2023-04-21,distributable_amount_quarter,37832746.33,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2023-04-20/13cffc1a-2278-4c52-a96f-f275cf7c2436.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 37,832,746.33，单位可供分配金额 0.0631"
180401,2023-03-31,2023-04-21,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2023-04-20/13cffc1a-2278-4c52-a96f-f275cf7c2436.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 37,832,746.33，单位可供分配金额 0.0631"
180401,2023-06-30,2023-07-18,distributable_amount_per_unit_quarter,0.2786,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2023-07-17/1304168a-0af3-4740-a354-1267a8446ddc.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 167,153,472.90，单位可供分配金额 0.2786"
180401,2023-06-30,2023-07-18,distributable_amount_quarter,167153472.9,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2023-07-17/1304168a-0af3-4740-a354-1267a8446ddc.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 167,153,472.90，单位可供分配金额 0.2786"
180401,2023-06-30,2023-07-18,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2023-07-17/1304168a-0af3-4740-a354-1267a8446ddc.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 167,153,472.90，单位可供分配金额 0.2786"
180401,2023-09-30,2023-10-24,distributable_amount_per_unit_quarter,0.2553,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2023-10-23/10bee5dc-eb05-4395-9d1f-a2929d19c174.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 153,201,120.16，单位可供分配金额 0.2553"
180401,2023-09-30,2023-10-24,distributable_amount_quarter,153201120.16,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2023-10-23/10bee5dc-eb05-4395-9d1f-a2929d19c174.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 153,201,120.16，单位可供分配金额 0.2553"
180401,2023-09-30,2023-10-24,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2023-10-23/10bee5dc-eb05-4395-9d1f-a2929d19c174.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 153,201,120.16，单位可供分配金额 0.2553"
180401,2023-12-31,2024-01-19,distributable_amount_per_unit_quarter,0.1031,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2024-01-18/bb6b1af8-332a-4a35-8b21-34944279e5f1.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 61,870,473.35，单位可供分配金额 0.1031"
180401,2023-12-31,2024-01-19,distributable_amount_quarter,61870473.35,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2024-01-18/bb6b1af8-332a-4a35-8b21-34944279e5f1.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 61,870,473.35，单位可供分配金额 0.1031"
180401,2023-12-31,2024-01-19,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2024-01-18/bb6b1af8-332a-4a35-8b21-34944279e5f1.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 61,870,473.35，单位可供分配金额 0.1031"
180401,2023-12-31,2024-03-28,nav_per_unit,5.9093,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2024-03-27/b4403890-772f-47e9-a2a1-f4d4ac48e550.PDF,annual_report,machine_extracted_official_pdf,报告截止日 2023-12-31，基金份额净值 5.9093 元
180401,2024-03-31,2024-04-19,distributable_amount_per_unit_quarter,0.0855,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2024-04-18/a468ab7e-8986-42ec-9ac4-85ce5a665359.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 51,279,922.62，单位可供分配金额 0.0855"
180401,2024-03-31,2024-04-19,distributable_amount_quarter,51279922.62,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2024-04-18/a468ab7e-8986-42ec-9ac4-85ce5a665359.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 51,279,922.62，单位可供分配金额 0.0855"
180401,2024-03-31,2024-04-19,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2024-04-18/a468ab7e-8986-42ec-9ac4-85ce5a665359.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 51,279,922.62，单位可供分配金额 0.0855"
180401,2024-06-30,2024-07-18,distributable_amount_per_unit_quarter,0.1647,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2024-07-17/16f58f15-98f2-48de-ba9d-f29f6a5bb097.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 98,804,676.90，单位可供分配金额 0.1647"
180401,2024-06-30,2024-07-18,distributable_amount_quarter,98804676.9,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2024-07-17/16f58f15-98f2-48de-ba9d-f29f6a5bb097.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 98,804,676.90，单位可供分配金额 0.1647"
180401,2024-06-30,2024-07-18,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2024-07-17/16f58f15-98f2-48de-ba9d-f29f6a5bb097.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 98,804,676.90，单位可供分配金额 0.1647"
180401,2024-09-30,2024-10-24,distributable_amount_per_unit_quarter,0.2391,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2024-10-23/9dff127f-75a0-4233-9b40-ec24c253f08d.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 143,452,937.78，单位可供分配金额 0.2391"
180401,2024-09-30,2024-10-24,distributable_amount_quarter,143452937.78,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2024-10-23/9dff127f-75a0-4233-9b40-ec24c253f08d.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 143,452,937.78，单位可供分配金额 0.2391"
180401,2024-09-30,2024-10-24,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2024-10-23/9dff127f-75a0-4233-9b40-ec24c253f08d.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 143,452,937.78，单位可供分配金额 0.2391"
180401,2024-12-31,2025-01-21,distributable_amount_per_unit_quarter,0.1034,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2025-01-20/094f84e1-4ec9-4a37-851d-585d2aac731a.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 62,066,202.10，单位可供分配金额 0.1034"
180401,2024-12-31,2025-01-21,distributable_amount_quarter,62066202.1,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2025-01-20/094f84e1-4ec9-4a37-851d-585d2aac731a.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 62,066,202.10，单位可供分配金额 0.1034"
180401,2024-12-31,2025-01-21,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2025-01-20/094f84e1-4ec9-4a37-851d-585d2aac731a.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 62,066,202.10，单位可供分配金额 0.1034"
180401,2024-12-31,2025-03-28,nav_per_unit,5.3503,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2025-03-27/1567e1f7-87c3-4e46-abda-786728b3aa63.PDF,annual_report,machine_extracted_official_pdf,报告截止日 2024-12-31，基金份额净值 5.3503 元
180401,2025-03-31,2025-04-21,distributable_amount_per_unit_quarter,0.0804,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2025-04-18/6d497abf-37fc-4e01-a6c1-b5e859ebfe21.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 48,265,648.49，单位可供分配金额 0.0804"
180401,2025-03-31,2025-04-21,distributable_amount_quarter,48265648.49,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2025-04-18/6d497abf-37fc-4e01-a6c1-b5e859ebfe21.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 48,265,648.49，单位可供分配金额 0.0804"
180401,2025-03-31,2025-04-21,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2025-04-18/6d497abf-37fc-4e01-a6c1-b5e859ebfe21.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 48,265,648.49，单位可供分配金额 0.0804"
180401,2025-06-30,2025-07-18,distributable_amount_per_unit_quarter,0.0746,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-17/5f893010-a64b-4ac3-b990-b80ef285ec9c.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 44,775,313.32，单位可供分配金额 0.0746"
180401,2025-06-30,2025-07-18,distributable_amount_quarter,44775313.32,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-17/5f893010-a64b-4ac3-b990-b80ef285ec9c.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 44,775,313.32，单位可供分配金额 0.0746"
180401,2025-06-30,2025-07-18,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2025-07-17/5f893010-a64b-4ac3-b990-b80ef285ec9c.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 44,775,313.32，单位可供分配金额 0.0746"
180401,2025-09-30,2025-10-27,distributable_amount_per_unit_quarter,0.1312,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-27/bb0b9a6a-1228-4a02-96f7-0b5a23d8e7a7.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 78,706,953.46，单位可供分配金额 0.1312"
180401,2025-09-30,2025-10-27,distributable_amount_quarter,78706953.46,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-27/bb0b9a6a-1228-4a02-96f7-0b5a23d8e7a7.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 78,706,953.46，单位可供分配金额 0.1312"
180401,2025-09-30,2025-10-27,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2025-10-27/bb0b9a6a-1228-4a02-96f7-0b5a23d8e7a7.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 78,706,953.46，单位可供分配金额 0.1312"
180401,2025-12-31,2026-01-21,distributable_amount_per_unit_quarter,0.1293,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-21/95ed212e-3ff7-4718-a48c-dee16c231de9.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 77,607,896.49，单位可供分配金额 0.1293"
180401,2025-12-31,2026-01-21,distributable_amount_quarter,77607896.49,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-21/95ed212e-3ff7-4718-a48c-dee16c231de9.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 77,607,896.49，单位可供分配金额 0.1293"
180401,2025-12-31,2026-01-21,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2026-01-21/95ed212e-3ff7-4718-a48c-dee16c231de9.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 77,607,896.49，单位可供分配金额 0.1293"
180401,2025-12-31,2026-03-30,nav_per_unit,5.0233,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-30/4de4f136-5cde-4042-aebf-c8e001fde756.PDF,annual_report,machine_extracted_official_pdf,报告截止日 2025-12-31，基金份额净值 5.0233 元
180401,2026-03-31,2026-04-21,distributable_amount_per_unit_quarter,0.0736,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4cb49125-59bf-4589-ad82-3a34cce102ea.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 44,178,712.34，单位可供分配金额 0.0736"
180401,2026-03-31,2026-04-21,distributable_amount_quarter,44178712.34,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4cb49125-59bf-4589-ad82-3a34cce102ea.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 44,178,712.34，单位可供分配金额 0.0736"
180401,2026-03-31,2026-04-21,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/4cb49125-59bf-4589-ad82-3a34cce102ea.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 44,178,712.34，单位可供分配金额 0.0736"
180401,2026-06-30,2026-07-20,distributable_amount_per_unit_quarter,0.0535,RMB_per_unit,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 32,108,731.78，单位可供分配金额 0.0535"
180401,2026-06-30,2026-07-20,distributable_amount_quarter,32108731.78,RMB,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 32,108,731.78，单位可供分配金额 0.0535"
180401,2026-06-30,2026-07-20,fund_shares,600000000.0,shares,https://disc.static.szse.cn/disc/disk03/finalpage/2026-07-20/62427907-8e2e-4a82-94bd-dd38d7f9998d.PDF,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 600,000,000.00 份；本期可供分配金额 32,108,731.78，单位可供分配金额 0.0535"
508018,2022-12-31,2023-03-30,nav_per_unit,9.2751,RMB_per_unit,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-03-30/508018_20230330_QTP8.pdf,annual_report,machine_extracted_official_pdf,报告截止日 2022-12-31，基金份额净值 9.2751 元
508018,2023-03-31,2023-04-21,distributable_amount_per_unit_quarter,0.0934,RMB_per_unit,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-21/508018_20230421_ZA7D.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 93,398,509.90，单位可供分配金额 0.0934"
508018,2023-03-31,2023-04-21,distributable_amount_quarter,93398509.9,RMB,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-21/508018_20230421_ZA7D.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 93,398,509.90，单位可供分配金额 0.0934"
508018,2023-03-31,2023-04-21,fund_shares,1000000000.0,shares,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-04-21/508018_20230421_ZA7D.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 93,398,509.90，单位可供分配金额 0.0934"
508018,2023-06-30,2023-07-20,distributable_amount_per_unit_quarter,0.0704,RMB_per_unit,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-07-20/508018_20230720_3TGU.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 70,440,468.15，单位可供分配金额 0.0704"
508018,2023-06-30,2023-07-20,distributable_amount_quarter,70440468.15,RMB,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-07-20/508018_20230720_3TGU.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 70,440,468.15，单位可供分配金额 0.0704"
508018,2023-06-30,2023-07-20,fund_shares,1000000000.0,shares,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-07-20/508018_20230720_3TGU.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 70,440,468.15，单位可供分配金额 0.0704"
508018,2023-09-30,2023-10-24,distributable_amount_per_unit_quarter,0.0789,RMB_per_unit,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-10-24/508018_20231024_PTGV.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 78,882,742.92，单位可供分配金额 0.0789"
508018,2023-09-30,2023-10-24,distributable_amount_quarter,78882742.92,RMB,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-10-24/508018_20231024_PTGV.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 78,882,742.92，单位可供分配金额 0.0789"
508018,2023-09-30,2023-10-24,fund_shares,1000000000.0,shares,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2023-10-24/508018_20231024_PTGV.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 78,882,742.92，单位可供分配金额 0.0789"
508018,2023-12-31,2024-01-19,distributable_amount_per_unit_quarter,0.0776,RMB_per_unit,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-19/508018_20240119_T5TG.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 77,636,355.64，单位可供分配金额 0.0776"
508018,2023-12-31,2024-01-19,distributable_amount_quarter,77636355.64,RMB,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-19/508018_20240119_T5TG.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 77,636,355.64，单位可供分配金额 0.0776"
508018,2023-12-31,2024-01-19,fund_shares,1000000000.0,shares,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-01-19/508018_20240119_T5TG.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 77,636,355.64，单位可供分配金额 0.0776"
508018,2023-12-31,2024-03-30,nav_per_unit,9.0603,RMB_per_unit,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-03-30/508018_20240330_68ZQ.pdf,annual_report,machine_extracted_official_pdf,报告截止日 2023-12-31，基金份额净值 9.0603 元
508018,2024-03-31,2024-04-19,distributable_amount_per_unit_quarter,0.072,RMB_per_unit,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-04-19/508018_20240419_UIX1.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 72,003,426.46，单位可供分配金额 0.0720"
508018,2024-03-31,2024-04-19,distributable_amount_quarter,72003426.46,RMB,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-04-19/508018_20240419_UIX1.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 72,003,426.46，单位可供分配金额 0.0720"
508018,2024-03-31,2024-04-19,fund_shares,1000000000.0,shares,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-04-19/508018_20240419_UIX1.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 72,003,426.46，单位可供分配金额 0.0720"
508018,2024-06-30,2024-07-18,distributable_amount_per_unit_quarter,0.0608,RMB_per_unit,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-07-18/508018_20240718_B4R7.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 60,848,438.03，单位可供分配金额 0.0608"
508018,2024-06-30,2024-07-18,distributable_amount_quarter,60848438.03,RMB,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-07-18/508018_20240718_B4R7.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 60,848,438.03，单位可供分配金额 0.0608"
508018,2024-06-30,2024-07-18,fund_shares,1000000000.0,shares,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2024-07-18/508018_20240718_B4R7.pdf,quarterly_report,machine_extracted_official_pdf,"报告期末基金份额总额 1,000,000,000.00 份；本期可供分配金额 60,848,438.03，单位可供分配金额 0.0608"
